,sender,date,message,links
143,5312017292,2023-03-03 14:39:30+00:00,"Всем привет!

Сербинов Алексей

Действующие бизнесы:
 1. Uralkarton.ru Фабрика по производству гофрокартона 
 2. 2 площадки по сбору вторсырья 
 3. Самая крупная в стране ферма по выращиванию шиншилл 
 4. Юридическая компания 

Интересное о себе:
 1. За свою карьеру поучаствовал в советах директоров более 50 компаний
 2. Женат, 4 сыновей.

Ровно год назад переехал в США. Протестировал несколько идей и сейчас остановился на строительстве факторинговой компании

 loan23.com

Мои соц сети:

https://instagram.com/serbinov.aleksei?utm_medium=copy_link

Мой linkedin: 

http://linkedin.com/in/serbinov","['Uralkarton.ru', 'loan23.com', 'https://instagram.com/serbinov.aleksei?utm_medium=copy_link', 'http://linkedin.com/in/serbinov']"
144,377292978,2023-03-03 15:16:38+00:00,"Всем привет!! Представлюсь, забегая в последний вагон)) 

Меня зовут Мария Гурьева, я из Москвы, последние 10 лет жила на две страны - Москву и США (преимущественно Сан Диего), год назад переехала официально в США. Живу во Флориде сейчас, хотя я много путешествую. В апреле на 3 месяца еду в Нью-Йорк.

Уже 13 лет помогаю поступать в топовые американские университеты и получать стипендию, основатель компании StudyAmerica, онлайн школы по поступлению. Гарантируем зачисление. 

Больше всего горжусь поступлением в Колумбийский университет и созданием моей компании. Тем, что помогла более 25 тысяч человек со всего мира осуществить мечту учиться в США. 100% поступаемостью.

Увлекаюсь с недавних пор гольфом, очень много играю, но мне еще учиться и учиться, я только начала) люблю писать, учиться, танцевать (танцевала профессионально), петь, путешествовать. Объездила 47 стран и 25 штатов) Также люблю йогу, медитации, занимаюсь с лайф и бизнес коучами.

Я буду рада помочь по любым вопросам касаемым университетского образования в США - поступление на бакалавриат и постдипломные программы, стипендии. Также у меня большой опыт в диджитал маркетинге, инфобизнесе, создании и развитии онлайн школы, продвижению курсов на русскоязычных и международных рынках.  

Я безумно рада читать все сообщения здесь, и нереально предвкушаю завтрашний день, чтобы познакомиться со всеми (с кем успею 😄). Крутейшая тусовка собирается 🤩🤩 

Огромное спасибо @ay_shaman и организаторам за такую возможность!! 

Буду рада пообщаться со всеми, кому могу быть полезной.

Мой сайт study-america.org
Мой инстаграм @marygur
@studyamerica",['study-america.org']
145,1080578981,2023-03-03 16:34:24+00:00,"Всем привет! 

Очень приятно познакомиться!

Меня зовут Алеся  ( Alesia Nezh). У меня своя фото/видео/beauty студия в Саннивейл ( через дорогу от Plug&Play) . Провожу на постоянной основе networking events, workshops, seminars and etc. А также я популярный колорист ✨

В бизнесе более 10 лет , были свои салоны, фитнес-клубы. В Штатах 6 лет. 

Мой instagram : https://instagram.com/alesianezh?igshid=NzAzN2Q1NTE=

Чем я могу помочь Вам?
Могу познакомить с нужными людьми для достижения Ваших целей. Очень большой нетворк. Работаю на постоянной основе с командой около 40 человек ( фотографы, видеографы, модели, спикеры). Помощь в организации ивентов, семинаров, мастер-классов. Mentorship по бизнесу. Провожу  трансформационые, меняющие мышление, игры. 

Чем Вы можете помочь мне ? 
Пишу свою бизнес игру - университет по созданию малого бизнеса . Нужны специалисты- консультанты в разных областях бизнеса для сотрудничества. 

✨✨✨",['https://instagram.com/alesianezh?igshid=NzAzN2Q1NTE=']
146,171659542,2023-03-03 17:10:56+00:00,"Меня зовут Андрей, как и моего папу, как и моего дедушку, первого сына я назвал также, дочь уже не стал называть Андреем.

1. О себе с тз очивок (к сожалению они многим важны):

- За 10 лет управления компанией https://affect.ru/en/ я вырастил ее 7 человек в квартире до оборота $9M в год, 100 человек, топ-5 по многим рейтингам в России среди digital агентств, у нас множество наград в том числе международных, мы топ-2 по эффективности среди независимых агентств в Effie в 2020. Делали проект на 17 стран для Lego, интеграция Ballantines у Юрия Дудя за 0 рублей, работали с Pepsi, Master Card, P&G и многими из топ-100 рекламодателями мира.

- Последний 4 года создаю финансовый продукт https://andy.finance/  сейчас готовлюсь продвигать его.

- Открыл агентство с фокусом на дарк маркет https://darkagency.ru/ самостоятельный бизнес без моего участия.

- Вхожу в экспертную комиссию АКАР, третий год подряд жюри в Silver Mercury.

- Год назад открыли перфоманс агентство тут в Калифорнии https://affectgroup.com/ 

- Ну и еще много всяких мелочей аля автор статей (в тч Forbes) и пр. 

2. О себе с тз личности (к сожалению это не многим важно):

- 4 года назад бросил пить и курить.

- 5 лет назад начал еженедельно заниматься с психологом, мидитировать, читаю буддиские книги, филосовские про силу момента, эмоциональную гранулярность, столько всего прочитал и осознал, что думаю даже написать свою))

- Вывел на другой уровень отношения с близкими и родственниками, помирился со многими с кем почти не разговаривал.

- Более 2-х лет не листаю ленту в fb, insta и др, удалил все соцсети с телефона, захожу только по работе раз в неделю на 5 мин с браузера.

- 15 лет играл в хоккей, 600 часов в dota 2, увекался баскетболом, дайвингом. 

- Нравится хорошая Hi-Fi акустика, сейчас присматриваю B&W 805

- В итоге стал более осознанным и счастливым и продолжаю этот путь, учусь быть щедрым, терпиливым и меньше гневаться) 

3. Чем я могу помочь:
- Все что касается гендирства (орг структура, фин учет, процессы, автоматизация в Jira, KPI, бонусные схемы сотрудникам и пр пр пр)
- Все что касается фин учета в проектных организациях, а еще больше помогу в отрасли профессиональные услуги.
- Про digital рекламу и маркетинг (тут почти 20 летний опыт), знание всех и каждого, почти всех инструментов (смм, продакшен, видео продакшен, лидген, коммуникационная стратегия), людей, рейтинги, подрядчиков и даже конкретных людей через меня прошло сотни) 
- Про лидген можем сделать аудит и подсказать, где теряются у вас деньги, как сделать лучше.
- Могу поделиться опытом удаленного управления бизнесом, что для этого надо сделать.
- Поделюсь опытом зимовок: пол года в Турции, год на о. Самуи (Тайланд). Соответственно где лучше жить, как оформить визы, вкусно поесть и пр пр.
- Могу поделиться своим видением мира как жить счастливие)

Ну и в целом, я веселый, умный, интересный и скромный.

4. Мой запрос:
У меня есть проект https://andy.finance/  
Это Saas платформа для управления финансами в сервесных организациях (реклама, юристы, продакшены и возможно даже IT)

Я не хочу 10 лет терять, чтобы масштабировать этот стартап по книгам и на своих ошибках.

Мне нужен совет, консалтинг или просто человек рядом для нескольких вопросов, который уже проходил этот путь и знает как лучше продвигать такой проект через интеграторов или лучше вложиться в онбординг и множество других вопросов. 

Возможно я найду тут партнера, кто уже знает рынок США или у него есть опыт в масштабировании saas или просто смарт инвестор, который влюбится в проект и вместе мы его продвинем на весь мир.

Простите, что получилось много текста) 
Давайте дружить) живу в Mountain View.","['https://affect.ru/en/', 'https://andy.finance/', 'https://darkagency.ru/', 'https://affectgroup.com/', 'https://andy.finance/']"
147,621997889,2023-03-03 18:55:59+00:00,Alex приветствую. Поддерживаю эти чистые чувства. Читаю представления участников и все страшнее становиться публиковать свои заслуги. Такое ощущение что если ты не умеешь летать то точно удалят из Telegram  группы.,[]
148,112606258,2023-03-03 19:53:41+00:00,"Всем Привет

Меня зовут Алекс Карасёв 
https://alexkarasyov.com

Мне 34, живу в Торонто больше 20 лет, родом из Харькова. 

В прошлом помог основать 500px.com и основал education startup BrainStation.io 

Сейчас занимаюсь coaching & consulting в основном в сфере privacy & crypto для fully distributed компаний. 

Из хобби: музыка, гитара, йога, психология","['https://alexkarasyov.com', '500px.com', 'BrainStation.io']"
149,367738732,2023-03-03 20:29:31+00:00,https://www.linkedin.com/in/andrey-tikhonov-875bb56a,['https://www.linkedin.com/in/andrey-tikhonov-875bb56a']
150,785677989,2023-03-03 20:30:27+00:00,"Всем привет! 🤗

Руслан, добавивший меня в чат сказал, что хорошо было бы представиться и рассказать что-нибудь про себя. 😶‍🌫️😊
 
 
Меня зовут Вадим Брик. Я программист/математик, родился и вырос в Москве, последние полжизни живу и работаю здесь в Silicon Valley (когда не путешествую 🏝) Работал в IBM, NASA, Cisco, HP (и нескольких стартапах, о которых никто не слышал 👀 ) Текущая специализация последние 6 лет - криптография, постепенно смещаюсь в машинное обучение и AI. До этого занимался космосом, разработкой обучающих компьютерных игр, обучением(людей😏) с применением machine learning, и другими странными и занятными вещами.  😃

Из хобби/интересов: путешествия, психология, книги, саморазвитие, история, Burning Man(был там 13 раз, организовывал лагеря и строил арт объекты), пилотирование самолета, скалолазание, outdoors adventures, походы, медитация, салса, импров театр, поэзия, квизы/Что?Где?Когда?, настолки, RPGs, sci-fi/fantasy.

Хмм, вот как-то так... 😅",['так...']
151,117487528,2023-03-03 21:05:33+00:00,https://www.linkedin.com/in/alexfork/,['https://www.linkedin.com/in/alexfork/']
152,1027792712,2023-03-03 22:18:32+00:00,"Всем привет! 

Очень приятно познакомиться с таким количеством интересных людей! 🙏

Меня зовут Майя ( Mayya Makarovskaya). 
В Штатах около 1 года. Весь предыдущий опыт в банковской сфере (15 лет) основную часть жизни занималась оценкой банковских рисков при кредитовании крупнейших компаний, работа 24/7 без всяких допингов 🤣(последняя должность- управляющий директор департамента корпоративных продаж в Сбербанке) 
В Америку приехала поучиться в UC Berkeley (один MBA LBS у меня есть, но видимо мало было, вот такая ментальность банковского планктона 🤓)

Решила остаться и сейчас нахожусь в состоянии открытого сознания с профессиональной деформацией конечно, но это уже неизбежно 🤷‍♀️

Чем сейчас занимаюсь. Развиваю свой крипто проект в недвижимости, инвестирую в недвижимость и интересуюсь любыми возможностями автоматизации процессов (в душе великий оптимизатор 🤓)

Личные увлечения: КМС по самбо (и это не танцы 🤦‍♀️), бегаю марафоны с удовольствием, в прошлом году прошла курс випассаны (@alexeykrol , я + 1 к высокодуховным людям 🤪) 

Моя жизненная философия: «прежде чем что-то получить, надо что-то отдать», поэтому чем я могу помочь?
Может моя помощь не сильно релевантна в текущих условия 🤔 
Но тем не менее,  могу познакомить с нужными людьми в России, уровень собственников и СЕО крупных коммерческих компаний. Очень большой нетворк, но правда в России. Тут конечно тоже много интересных знакомств, но это уже при личном знакомстве. 


@ay_shaman, @alina868 спасибо за круто организованный нетворкинг 💪

☘️☘️☘️",[]
153,879593128,2023-03-03 22:28:20+00:00,"Я в восторге от такого количества крутых людей в одном месте, огромное спасибо организаторам 🙌 

🃏Я Иван, переехал в Лос-Анджелес из Минска 4 года назад, случилось попасть в комьюнити ребят, занятых выращиванием марихуаны. начал строить бизнес в этой области применив свои навыки в HR и менеджменте.

☘️ В первые 2 года смог выстроить HR-компанию, которая обслуживала пять крупных заводов по выращиванию марихуаны и имел в штате 140 сотрудников. Где параллельно разработал крутой проект по контролю и мотивации персонала с помощью собственного софта, что помогло заводам значительно сократить расходы на зарплату.

🚀 Сегодня я отошел от дел в этой компании и занимаюсь развитием своего собственного бренда в сфере Supplements, где за 2 года достиг оборота в 💵 3.2 млн долларов в год, начав с всего с 10 тысяч на тест. Сегодня я 7-figure Amazon Seller и продолжаю набирать обороты строя свое небольшое производство, развиваться и учиться в новых для меня областях бизнеса.

🧘‍♂️ Одно из главных стремлений на сегодня это прожить как можно больше счастливых дней и наполнить их различными эмоциями. До сюда вообще кто нибудь дочитывает интересно 🤨?Обожаю сноуборд, футбол и путешествия на машине на длинные дистанции, которые приносят мне много удовольствия и энергию для новых свершений.

Сегодня есть потребность в масштабировании, интерес в привлечении инвестиций в компанию и использования AI в упрощении бизнес операций. 

Подкаст со мной: https://www.youtube.com/watch?v=r65oSHLkYpc
Я в соц сетях: 
https://www.linkedin.com/in/ivantsvilik
https://www.instagram.com/ivon_xs

Буду рад новым знакомствам 😉🫶🏼","['3.2', 'https://www.youtube.com/watch?v=r65oSHLkYpc', 'https://www.linkedin.com/in/ivantsvilik', 'https://www.instagram.com/ivon_xs']"
154,482278186,2023-03-03 22:36:06+00:00,"Можно сделать Human препати без GPT, и других AI. на берегу океана и проводить день. Это недалеко от SF. Выглядит примерно так.",[]
155,666814298,2023-03-03 22:38:21+00:00,"Всем привет!
Я - Julia Kiseleva (she/her) 🙂

Сейчас: Founder ProfSquad.com - QA и наладка процессов тестирования приложений, оптимизация, тест-стратегия💻 

Могу быть полезна: 
- расскажу как дешево или даже бесплатно протестировать приложение , или подскажу как это сделать дорого но оптимально 
- помогу наладить процессы и коммуникацию в командах, где изменения происходят ежеминутно 

О себе:
Люблю психологию, дизайн и эстетику, видеомэйкинг, hand-made. Верю в «безграничность» человеческих возможностей, трансформацию общества. Обожаю новые знакомства, технологии и девайсы, путешествия. Ценю открытость новому и простоту в людях. Не люблю - клубничное мороженое 😀. В прошлом: Основатель детского развивающего центра. 🐣

Хочу:
- перенять опыт грамотного управления 
- прыгнуть с парашютом 🪂
- burning man 👨🔥
- потестировать АI-based projects

➡️ LinkedIn , Instagram",['ProfSquad.com']
156,774326477,2023-03-03 22:52:56+00:00,"Ну раз у нас тут очередная волна meets and greets приключилась, то представлюсь еще раз и чуть более подробно. 

Меня зовут Катерина и я фотограф. 
Если ретроспективно, то: 
Родилась в Питере 
Закончила СПбГУ, по специальности психолог/психотерапевт. 
Большую часть жизни занималась творчеством, реализовываясь в различных направлениях. 
В долине 8 лет. 
И наконец занимаюсь тем, чем похоже и должна была в этой жизни заниматься. 

Снимаю необычно, снимаю не для всех. От процесса балдею, ни под кого не подстраиваюсь. 
Портфолио можно посмотреть в Instagram - https://instagram.com/why_the_he11_not?utm_medium=copy_link

Буду рада новым друзьям :)
Всегда открыта к интересному и креативному сотрудничеству.",['https://instagram.com/why_the_he11_not?utm_medium=copy_link']
157,5262261865,2023-03-03 23:23:08+00:00,"Ох, Дмитрий, что вы со мной делаете! Душевный, да ещё и wine bar, да еще и в такой компании! Когда уже будут няни с AI, которые не болеют и всегда свободны!? Чтоб маме вот так вот в бар сорваться! Есть разработчики!?!?!
Пока буду с вами тепепатийно мечтательно! Хорошего вечера!💥",[]
158,171256286,2023-03-03 23:31:22+00:00,"Всем привет! Меня зовут Антон Киселевский

Начал путь предпринимателя в США с построения двух бизнесов: 

 ⁃ Контент продакшен 
Есть B2B/B2C направления. 
*Партнеры Canva/Pexels (более 5млрд просмотров нашего контента). 

 ⁃ Event space/photo studio in LA
*Лучшее место для мероприятий и фотосессий с видом на ДТЛА 😉

В обоих бизнесах моей зоной ответственности было наладить бизнес процессы и выйти из операционки. С чем успешно справился. В этом году планируем продать готовый бизнес

Венчурные инвестиции 
Нашел ментора, венчурного инвестора, чтобы изучить индустрию. Год учился и параллельно работал в стартап студии Vis Caeli Impact lab. 

Чем могу быть полезен 
Помогаю с фандрайзингом: упаковка проекта для инвестора создание бизнес плана, питчдека, построение стратегии, пайплайна целевых инвесторов, отдела продаж. 

Для инвесторов есть интересные проекты, с  отличным трекшеном, ищем капитал под масштабирование 😉

Опыт в B2C на американском рынке, организации удаленного отдела продаж, есть сильная команда по диджитал маркетингу. Буду рад поделиться 

Миссия
Искренне убежден, что Беларусь пойдет европейским путем развития в ближайшие 5-7 лет. Вижу своей миссией набраться опыта работы на западном рынке (привлечение капитала, построение компаний) и затем привести этот опыт в свою страну и стать одним из мостиков в западный мир. 

Запрос 
На нетворк с предпринимателями, инвесторами и интересным людьми. Уверен, что все люди приходят в нашу жизнь неслучайно и у каждого есть чему поучиться

Изучаю CleanTech/GreenEnergy/Socail Impact индустрии. Было бы интересно пообщаться с людьми с опытом в этих индустриях. 


Linkedin
Instagram",[]
159,378860560,2023-03-04 00:00:59+00:00,"Привет Люди! я Роман, в Сан Франциско всего пару месяцев) 

Бизнес
Последние годы жил Москва-СПБ, занимался мобильными банями из бруса с доставкой на участок, генерили лиды через Яндекс директ+сайтквиз+amocrm. Бизнес шел довольно успешно и в Москве я чувствовал себя комфортно, но всегда хотел делать более глобальные вещи и менять мир, а мой мозг очень любит генерировать идеи) Поэтому я стал активно интересоваться темой стартапов и устройству мира в кремниевой долине, пересмотрел огромное количество видео и понял, что это то место, где я хочу быть)

Наука
Затем погрузился по зову сердца в науку (физику), хоть и не оставил полностью бизнес и интерес к стартапам. Я с детства болел бесконечным любопытством к космосу, и познанию и мельчайших деталей физических процессов. В 8 лет я впервые рассчитал скорость света без гугла и интернета, потому что не смог бы уснуть не узнав это) Обожаю смотреть и посещать лекции по физике на разных языках) Последнее время плотно занимался научными исследованиями, сделал фундаментальное открытие которое немного перевернет научный мир (сори за это) и разработал эксперимент для его доказательства, сейчас пишу научную статью. Так же планирую найти инвестиции для моего эксперимента, и получить нобелевскую премию конечно😄 

Буду очень признателен любым контактам людей или организаций связанных с наукой. Ребят помогите, кто может, выйти на Юрия Мильнера🥲 он и я будем очень вам благодарны!) Это единственный инвестор, готовый инвестировать в ученых и фундаментальную науку, которого я знаю. большой респект таким людям🔥 или может кто из чата захочет проинвестировать в науку и сделать историю😌

Ну и конечно, буду очень рад знакомству и общению со всеми крутыми людьми на ивенте. Последние пару месяцев я общался только с иностранцами и Очень сильно соскучился по нашим людям и родному языку :’|

🏡Так же сейчас активно ищу варианты проживания, очень хочется быть среди крутых людей и общаться на родном языке, подойдет даже комната по рыночной стоимости в любом месте Bay Area🏡 

Огромный респект всем организаторам за то что вы делаете🔥 Всех люблю и до встречи!😌🔥
Пишите все желающие, я очень френдли)

Ps Забыл упомянуть свои увлечения😊  
Путешествия, побывал в 10 странах за последний год. Спорт, наука, бизнес и общение на эти и многие другие темы.
Обожаю пешие прогулки по городам с богатой архитектурой и фотографию. Кому нужны крутые фотки в непопсовых местах Сан Франциско, обращайтесь, для участников ивента бесплатно😎😄",[]
160,419131151,2023-03-04 00:13:35+00:00,"Привет! 

Я Виталик, родом из Молдовы, в отличии от большинства тут, человек обычный, мир еще не спасал. 👨🏼‍🚀

Живу и работаю в корпоративной Америке, в Sunnyvale. Тут в долине лет 5, половина из которых правда, работал удаленно из теплых стран в ковидное время. 🌴

Занимаюсь тестированием ПО в одной из крупных FinTech компаний тут. Еще помимо основной работы, последние пол года занимаюсь продажами на Амазоне. За последний год перепродавал почти все что можно представить в бытовой жизни от строительных материалов и техники до детских игрушек и ps5. Если нужен крутой deal, могу попробовать найти💰

Хочу расширить круг общения и найти новых друзей! А также вдохновиться тысячами историй успехов. 😌

Из успехов, родилась дочь месяц назад! Живем припеваючи и спим чуть. И вообще быть иммигрантом в первом поколении, и переехать без особых знаний и знакомств и работать в топовой компании считаю личным успехом.✨

Спасибо за организацию мероприятия и до встречи 👋🏼",[]
161,334014686,2023-03-04 00:50:22+00:00,Привет! Есть) Несколько лет назад основали и до сих пор развиваем библиотеку продакшн музыки для индивидуальных крейтеров и малого/среднего бизнеса.,[]
162,2064507913,2023-03-04 01:10:09+00:00,"Всем привет! Меня зовут Кристина. 5 лет занимаюсь арендой домов на колесах RV rental. Хочу получить полезные идеи как масштабировать бизнес по всей Америке. Инвестировать все современные технологии в действующий процесс. Буду рада знакомству. 
Www.Elijahrvs.com",['Www.Elijahrvs.com']
163,79464189,2023-03-04 03:14:41+00:00,"Привет всем! Меня зовут Эдуард. Живу в США уже 12 лет. До этого жил в России и Израиле. 
Живу в СФ.
Сейчас работаю в Гугле над разработкой UI framework с фокусом на YouTube приложение. 
Увлекаюсь бегом, сноубордом и боевыми искусствами (на базовом уровне). Жду встречи завтра!",[]
164,1911583515,2023-03-04 04:02:46+00:00,"Всем привет . Я -Анна Файн , риелтор. До этого была операционной медсестрой в стенфорде . Инстаграм @afinerealtor20 . 
Родилась в Луганске . С 15летнего возраста жила у Израиле . Служила в армии там . Окончила университет и работала медсестрой в Иерусалимской больнице Хадасса . В один прекрасный день мы с муже выиграли Грин Кард . Бросили все и приехали в Сан Хозе , без работы , почти без языка и с двумя маленькими детьми . 
С тех пор прошло почти 14 лет !!! Не верится 😌.
Проработав и дальше операционной медсестрой но уже в Стенфорде до 2020 , я поняла что абсолютно выгорела . Получила лицензию риелтора , так как эта тема меня уже много лет интересовала как инвестора . Уволилась из Стенфорда и начала с нуля :) .
✨Чем я сейчас живу?
И вот теперь я успешный риелтор и инвестор в недвижимость. Обожаю свое дело .
Очень люблю использовать множество разных технологий в своем бизнесе. 
✨Чего ожидаю от мероприятия?
Прежде всего общения , новых интересных знакомств и встречи со старыми знакомыми . Узнать как еще можно leverage технологию AI для улучшения работы и бизнеса . Что еще нового намечается в этой области . 
Недавно начала использовать AI для написания блогов и скриптов для видео . Использую Jasper.Ai так как он больше ориентирован на бизнес тексты .
✨Чем могу быть полезна ?
Конечно же могу проконсультировать по поводу покупки, продажи или инвестиции в недвижимость и помочь во всем процессе от начала до конца . 
Объём моих продаж за пару лет карьеры уже перевалил $55,000,000.  Кроме того помогла многим начать инвестировать в недвижимость , как активно так и пассивно.
🌱Также могу поделиться знаниями и опытом о растительном питании . Много времени уделила изучению этой темы . Закончила курс в eCornell “Plant Based Nutrition “. Посетила 3х дневную международную медицинскую конференцию по растительному питанию . Короче мне есть чем поделиться и в этой сфере. 🍠
🖐️До скорой встречи! Жду с нетерпением!
Спасибо за организацию",['Jasper.Ai']
165,437670166,2023-03-04 04:51:05+00:00,"Всем привет 👋 

Меня зовут Дарья
Я дизайнер интерьеров и известна Российской публике благодаря YouTube каналу ДИЗАЙН ИНТЕРЬЕРА
🎥🎥🎥🎞️🎞️🎞️

Приехала в США ровно год назад. Живу в Los Angeles в районе Marina Del Rey. Есть интересный STARTUP в моей отрасли, который я бы хотела здесь развивать 🤩🤩🤩 
Ну и частным клиентам тоже буду очень рада, а они мне 😜🥳

До встречи завтра 👋
С нетерпение жду встречи и знакомства со всеми 🥳🥳🥳


https://instagram.com/dariareznikova?igshid=YmMyMTA2M2Y=",['https://instagram.com/dariareznikova?igshid=YmMyMTA2M2Y=']
166,132947395,2023-03-04 05:52:19+00:00,"Всем привет. Меня зовут Сардор. 

- Являюсь управляющим партнером jafton.com - #1 агентство по разработке мобильных приложений во Флориде и Нью Йорке. 

- Живу в Маями

- в США 9 лет 

- Иммигрировал после окончания учебы по визе таланта EB1 

Как я могу Вам помочь: 

- поделиться опытом поднятия аутсорсинг агентства с 15 до 120 человек в штате  

- рассказать об опыте получения Грин карты через бизнес (EB1)

Мой ЛинкедИн",['jafton.com']
167,278531601,2023-03-04 06:58:37+00:00,"Ребят, привет! 
Кто хочет завтра с утра пробежаться по парку в хорошей компании - присоединяйтесь (если не будет дождя):

The First Spring 5K|10K Run 💚
See you on Saturday at 9:30am at 6th Avenue Skate Park (Golden Gate Park)

Instagram https://www.instagram.com/p/CpQsL58sdL8/
Strava  https://www.strava.com/clubs/1061181/group_events/1336251","['https://www.instagram.com/p/CpQsL58sdL8/', 'https://www.strava.com/clubs/1061181/group_events/1336251']"
168,929421400,2023-03-04 14:27:20+00:00,"Ребята, привет всем!!!
Я Наталия! 👋
Живу в Orange County! 🍊

https://instagram.com/nataliya.peli?igshid=NDk5N2NlZjQ=

Мой основной опыт - корпоративный банкинг. В России, до переезда в Америку была заместителем управляющего Райфайзен банк на Юге. 🏦
В Америке продолжила свою карьеру в Банке, работаю финансовым аналитиком в US Bank. 💵
Во время пандемии получила новую профессию - таргетолог. 🎯
В конце 2021 организовала своё маркетинговое агентство. Сейчас у меня 5 самых крутых таргетологов!
Настраиваем рекламу в ФБ/Инстаграм/Тикток. 📊
Есть специалисты по Google ads и Телеграм.
Работаем только на американском рынке. 🇺🇸
Есть несколько клиентов из Европы. 🇪🇺
В конце марта планирую запустить продажи нового продукта «Школа таргета для американских предпринимателей», тех, кто сам хочет научиться таргету и не платить каждый месяц за своё продвижение! 🎓
Обороты по агентству пока крошечные, но я планирую вырасти в 2023 году и заработать свой первый миллион! 🍋

3 недели назад зашла на самое крутое обучение в 
Force! 

Увидимся вечером! 🥳",['https://instagram.com/nataliya.peli?igshid=NDk5N2NlZjQ=']
169,463254748,2023-03-04 16:02:06+00:00,"Всем привет! Меня зовут Эрик Рапапорт. 

Я живу в Америке уже 35 лет, и сейчас разделяю время между Флоридой и Калифорнией. 

Занимаюсь инновационными  мобильными приложениями для топ сто компаний Америки. 

Буду рад знакомству! До встречи!

https://instagram.com/ericrapaport",['https://instagram.com/ericrapaport']
170,1809113515,2023-03-04 16:54:39+00:00,"Привет всем, друзья!

Меня зовут Elena Shedrinskay. 

Я живу в Америке уже 28 лет, из них 10 в NY; 15 во Флориде и 3 в Калифорнии, в пандемию успела много попутешествовать по России. Родилась и выросла в Питере.

11 лет во Флориде я вела компанию управления более 35 инвестиционных объектов недвижимости одновременно с объемом более 15 миллионов долларов с топ ROI ежегодно в реальном доходе и после реализации. Через мою компанию прошли около 5000 довольных туристов что приятно наблюдать в многочисленных отзывах. 

Интересуюсь менаджментом и интернет маркетингом. По образованию экономист.

Буду рада знакомству! Увидимся!

https://instagram.com/elena_shedrinskay",['https://instagram.com/elena_shedrinskay']
171,1371759398,2023-03-04 18:43:53+00:00,"Привет, дорогие, очень приятно всех вас тут читать:) я Ирина.

Живу в Лос Анджелесе 7 лет.
Основатель рекламного агентства Royal Digital Agency, которому скоро исполнится 5 лет. В рекламном бизнесе с 2008 года. 
Мое агентство занимается джигитал маркетингом в основном в сфере медицины и красоты. 
Наша команда создает веб-сайты, приложения, работает над созданием контент маркетинга, продакшена, брендированию, онлайн рекламой (AdWords, Fb+IG), “Lead magnets” и колл-центр. 
Среди наших клиентов есть (пластические хирурги, дантисты, оптовые продажи мед.оборудования, клиники и приложения) бизнесы из Калифорнии и Нью-Йорка. 
Рада видеть прекрасное сообщество людей, готовое делиться знаниями и опытом в цифровых технологиях. See you! ❤️

https://instagram.com/royaldigitalagency","['мед.оборудования', 'https://instagram.com/royaldigitalagency']"
